rdev1_1958,rdev1_1959,rdev1_1960,rdev1_1961,rdev1_1962,rdev1_1963,rdev1_1964,rdev1_1965,rdev1_1966,rdev1_1967,rdev1_1968,rdev1_1969,rdev1_1970,rdev1_1971,rdev1_1972,rdev1_1973,rdev1_1974,rdev1_1975,rdev1_1976,rdev1_1977,rdev1_1978,rdev1_1979,rdev1_1980,rdev1_1981,rdev1_1982,rdev1_1983,rdev1_1984,rdev1_1985,rdev1_1986,rdev1_1987,rdev1_1988,rdev1_1989,rdev1_1990,rdev1_1991,rdev1_1992,rdev1_1993,rdev1_1994,rdev1_1995,rdev1_1996,rdev1_1997,rdev1_1998,rdev1_1999,rdev1_2000,rdev1_2001,rdev1_2002,rdev1_2003,rdev1_2004,rdev1_2005,rdev1_2006,rdev1_2007,rdev1_2008,rdev1_2009,rdev1_2010,rdev1_2011,rdev1_2012,rdev1_2013,rdev1_2014,rdev1_2015,rdev1_2016,rdev1_2017,rdev1_2018,rdev1_2019,rdev1_2020
0.54379,-0.0447918,-1.37234,-0.220012,0.158717,2.84172,-0.45254,0.11916,1.1674,-0.545679,-0.284332,-1.08122,-0.499518,-0.533146,2.89933,0.0444234,0.654653,0.277823,0.418447,1.21363,0.388079,0.605895,0.506084,-0.433376,0.847431,-0.477229,-0.15656,0.68457,0.889757,2.46717,-0.000950528,-0.622799,1.40703,0.851083,-0.350629,-1.13683,-1.16201,-0.367864,-1.19866,-0.063663,-0.855429,-0.996741,-0.959569,-0.136945,0.589545,0.257276,-1.17087,-0.637968,-1.9677,-1.44798,-0.655264,1.15602,0.324893,-0.745974,-0.375319,-1.16728,-0.122775,-0.643535,-0.814633,-0.597392,0.709447,0.829465,-0.35094
-0.386147,-0.361487,0.821243,-1.29706,0.50356,2.95131,0.118493,-1.49934,0.617431,-0.531431,-0.279507,-0.57002,-0.54503,0.142128,2.74377,0.861405,1.19033,-0.677756,1.06622,0.0528188,1.16337,0.447113,-0.244134,0.941146,0.233647,-0.363222,0.601653,-0.266143,0.92555,2.59182,-0.573946,-0.337622,0.413595,0.948823,0.023986,-0.365061,-0.883595,-0.041675,-1.02662,-0.166309,-1.14383,-2.2029,-1.29733,0.47394,0.776684,-0.0922488,-0.550381,-1.41726,-1.2112,-1.10066,-0.0425511,0.892048,0.0402104,-0.825253,-0.272109,-0.407142,-0.366782,-0.33985,-1.11387,-0.78337,0.434071,0.693584,-0.405913
-0.730092,0.333591,-1.0362,-0.42577,-1.66482,3.27229,-0.542699,-1.58387,-1.47118,0.386073,-0.87909,-0.161125,-0.556445,0.398701,2.83115,-0.0384834,1.24384,-0.120903,0.928841,0.489758,1.71872,0.575378,-0.264543,1.07398,0.6817,0.118975,-0.460133,0.849602,1.44334,2.6442,0.171794,0.305297,0.0732526,1.60563,-0.807499,0.132906,-0.779109,-0.42359,-0.773601,-0.20034,-0.801724,-0.988291,-0.395958,0.699441,0.175415,-1.09773,-1.03158,-0.885938,-1.34956,-1.44424,0.290457,0.436466,0.550769,-0.643751,-0.118596,-0.400257,-0.908692,-1.19036,-0.801174,-0.182255,0.173321,0.591515,-0.052521
0.35895,0.219189,-0.977573,-1.37035,-0.196592,3.23862,-0.534773,-2.47211,-1.46881,0.225684,0.244582,-1.09697,-0.572786,0.510617,2.83892,1.07149,-0.35145,-0.49782,1.03755,1.35529,0.620502,0.859497,0.397139,0.763752,0.0778084,-0.130343,0.624214,0.513702,1.75475,2.16778,-0.0461486,1.05215,0.189466,1.69543,-0.728895,-0.236309,-0.703471,-0.631576,0.505802,-0.309469,-0.609214,-0.468821,-1.82099,0.0616635,0.954759,-0.0480352,-0.805672,-1.48353,-1.26873,-0.874837,-0.529017,1.15971,0.139947,0.363058,-0.82521,-0.667058,-0.870834,-0.532729,0.0881243,-0.663762,-0.411544,-0.302109,-0.569736
0.393359,-0.0777617,-1.13319,-0.346624,-1.55217,3.29175,-0.00654597,-1.6485,-0.49656,-0.583033,-0.670942,0.109975,0.240361,-0.892939,3.06861,0.327013,0.313176,0.60836,-0.387713,1.80332,0.290098,0.910877,0.987434,-0.181294,0.769883,-0.584721,-0.186756,-0.171058,1.87326,2.47767,0.223817,0.0668374,1.32125,0.90423,-0.552717,-0.543849,-0.10513,-0.986658,0.533659,-0.361183,-0.78538,-0.448296,-1.94513,0.361139,0.830883,-0.668893,-0.884598,-0.608846,-0.869473,-1.58226,0.00860778,1.00526,0.0317398,-0.811299,0.0553427,-0.952551,-0.0761545,-1.31243,-0.265178,-1.6954,0.812128,0.177491,0.103483
-0.601554,-0.916541,-0.213607,0.131081,0.713877,3.00895,1.07003,0.711787,-1.26762,-0.160412,-0.434109,-1.65126,0.272852,0.465765,2.94348,-0.446578,1.18994,0.814484,0.0666644,0.831283,1.40338,0.597528,-0.304388,0.18938,0.770936,0.106501,0.243775,0.493531,1.75751,2.12795,0.894456,0.804702,1.36506,0.723799,-0.134024,-0.588949,-1.32573,-0.752947,-0.052016,-1.44813,-1.21634,-0.696481,-1.51864,0.0919969,0.832609,-0.192312,-1.46799,-1.54171,-0.974903,-1.4664,-0.347582,0.857723,0.269325,-0.882879,-0.608058,-0.735993,-0.942315,-0.807483,-0.175003,-1.30391,-0.259823,-0.461376,-1.21552
-0.761772,0.50061,-0.438643,-0.050174,-0.603267,2.98922,0.480131,0.85388,-0.503633,-0.382549,-0.76517,-0.997614,0.213748,0.17057,2.93642,0.936869,0.213323,0.488724,-0.373248,0.465063,1.47663,0.585187,0.77373,0.0560019,0.321593,0.191017,-0.00895873,0.977446,1.73965,2.41335,-0.0211582,-0.0120049,0.466863,1.05409,0.593227,-0.916802,-1.57599,-0.00309617,-0.651034,-0.61928,-0.829011,-1.61605,-1.577,0.455307,0.245962,0.239497,-1.03717,-0.895519,-1.14467,-2.79296,-0.793146,0.8541,-0.200399,0.0882392,-0.71576,-0.130791,-0.336583,-0.85807,-0.987605,-0.0573689,-0.138631,-0.0743396,-0.576228
-0.22147,-0.70875,-0.457102,-0.418777,0.484483,2.81116,0.493765,1.22882,-0.172522,0.0741084,-0.660696,-0.787409,-0.572456,-0.432598,2.74774,-0.550081,0.546732,1.02854,0.727328,0.525812,1.24905,0.935062,-0.34523,0.906943,0.75718,-0.225556,0.48363,0.43169,1.1218,2.2688,-0.22125,-0.858516,1.07883,1.51503,-0.900663,0.297717,-0.585753,-0.640181,0.0489468,-1.68224,-1.40931,-1.08339,-0.789045,-0.122029,0.641113,-0.590588,-0.98565,-1.63843,-1.97581,-0.54687,0.0680535,0.624453,0.315904,-0.186875,-1.7935,-0.480891,-0.384677,-2.14766,0.173347,-0.610456,0.856729,-0.464345,-0.46522
-0.749324,-0.106593,-0.508906,-1.19685,0.457135,3.12663,-0.558686,1.12608,-0.055489,-0.447197,-0.908985,-0.804884,-0.212085,-0.422524,2.98886,0.0770455,0.754548,-0.452311,0.988511,1.31887,1.05502,1.55195,-0.792426,0.29694,0.636652,0.243383,0.171774,0.199883,1.42787,2.80751,-0.870478,-0.570458,1.39424,0.976569,-0.0192858,0.244309,-0.381878,-1.13463,-0.264399,-1.14696,0.160489,-0.840965,-1.2117,-0.0622096,0.900181,-0.540691,-2.23616,-0.864055,-1.53143,-0.896053,-0.0253448,0.0790286,0.81101,0.157678,0.566983,-1.25936,-0.912309,-1.60233,-0.131537,-1.08533,0.691402,0.398746,-2.22443
0.338794,0.633326,-0.11414,-0.889478,-0.491669,2.95926,1.07061,0.394694,-1.61049,-0.493686,-0.917976,-0.104651,0.109042,-0.0253037,2.70795,1.39073,0.132016,-0.667009,0.566892,1.54117,0.677313,0.654648,0.000648323,0.73966,0.0644829,-0.542,0.756805,-0.265476,2.18594,1.86781,-0.904831,-0.194244,1.58118,0.928795,-0.625621,-0.729532,-0.567077,-0.549455,0.357927,-0.78041,-1.6194,-1.11547,-0.710037,-0.645785,1.0606,-0.248753,-1.24981,-1.4687,-1.95027,-1.3176,-0.079376,0.0699116,0.276996,0.0744974,-0.226346,0.0264456,-1.2615,-0.359493,-1.07173,-0.550362,0.526847,0.561458,-0.514119
1.19463,-0.185795,0.470764,-0.262899,0.171713,3.14947,-0.906568,-0.936241,-0.313215,0.390428,-0.656629,-1.55169,-0.113159,-0.0714174,2.86224,0.191762,-0.337276,-0.418748,-0.638282,1.69888,0.869983,0.715058,1.18881,0.517499,0.0757041,-0.388372,0.475648,-0.259801,1.51317,2.47654,-1.81783,0.474736,0.860018,1.31441,-0.0839559,-1.03781,0.364155,-0.752421,-0.532802,-0.994409,-1.29299,-0.723278,-0.405174,0.712171,0.173324,-0.740452,-0.710209,-0.556834,-1.56297,-1.36138,-0.152967,1.1242,-0.0667668,-0.285013,0.00143605,-0.898008,-1.69261,-0.569665,-0.433123,-0.495087,0.612125,0.376088,-0.371647
1.50814,0.221523,-0.173062,-0.125005,0.864165,2.73154,0.45101,1.62434,-0.602389,-0.603694,-0.609545,-0.768812,0.356368,0.45249,2.82476,-1.48327,0.0129446,-0.167054,0.894162,1.32322,0.614517,0.778415,1.07826,0.893706,0.170011,0.0844644,-0.430928,1.17376,1.46327,2.32378,-0.357809,-0.417565,1.18589,1.17884,-1.68005,-0.771615,0.0208857,-0.910968,-1.07938,-0.198432,-1.19651,-1.14609,-1.00741,-0.299967,0.942005,-0.912929,-0.593311,-1.03478,-1.28121,-1.62348,-0.901194,0.79015,0.535042,-0.75873,-0.830898,-0.782584,-1.47933,-0.936993,-0.216243,-0.415349,0.742114,-1.1553,-0.472579
-1.20401,0.576397,-0.0141799,0.76757,-0.614892,3.07909,0.0910595,0.655135,-0.765803,-0.321605,0.247851,-0.689259,0.158736,-0.682205,2.98111,0.0691868,0.848385,0.400176,-0.273768,1.512,1.40168,0.410384,-1.51416,1.14519,0.126314,-0.203247,-0.371595,1.13215,0.938075,2.78889,-0.758576,0.642389,1.20915,0.638267,0.515834,-0.349323,-1.40845,-0.0936799,0.243011,-1.00215,-1.6491,-1.26727,-0.471592,0.29123,0.891738,-1.13599,-0.926228,-2.30147,-1.82776,-0.440195,-0.659495,0.949091,0.474346,-1.24181,-0.887105,-0.901529,0.0721999,-0.29937,-0.799854,-0.677897,0.572817,-0.557193,-0.366104
0.349611,-0.00998581,0.514075,-1.18733,-0.424259,2.90209,1.45907,-0.202566,0.242276,-0.506368,0.111928,-0.916706,-0.509324,-0.969358,2.75501,1.65456,1.04374,0.200388,0.0373282,1.10146,-0.116668,1.47981,-1.49194,0.617787,0.735142,-1.08338,0.845151,0.603164,1.21403,2.36046,0.170186,0.658927,-0.0102527,1.70897,-0.379856,-1.14026,-0.915902,-0.00269581,-0.273546,-0.780589,-0.940148,-0.547013,-1.98821,0.500157,0.00724,0.473038,-0.53533,-0.600163,-2.5981,-1.31587,-0.499907,0.690176,0.443838,-1.24488,0.163822,-0.937933,-0.478557,-0.650414,-1.49767,0.215971,0.21761,-0.730032,-0.724621
0.22142,0.236709,-0.428351,0.147596,0.88675,2.81563,1.33579,-0.0893824,-0.596856,-0.959619,-0.750031,-1.47308,-0.846641,0.675184,2.76049,1.02407,1.58112,-1.59815,0.0492494,1.00256,0.307958,1.41147,-0.492917,0.830393,0.959791,-1.16595,-0.342502,1.02012,1.52792,2.40065,-0.0510269,-1.4806,1.06152,1.25352,0.415496,-0.825466,-1.41715,-0.0556554,-0.563174,-0.536556,-0.767986,-2.03068,-1.06388,0.581416,1.20087,-1.22792,-0.259986,-1.10102,-1.0152,-0.737174,-0.147113,0.78238,0.811912,-1.53245,0.180969,-0.557135,-0.381744,0.000704269,-1.24557,-0.918439,0.379693,-0.109758,-1.25532
0.853411,0.192361,-0.650557,-0.132993,0.168898,2.69108,1.87066,-0.503631,0.172971,0.00193452,-0.377073,-1.15779,0.20686,0.450456,2.4222,-0.762061,1.79846,0.977105,-0.0331733,1.21277,-0.211325,1.3781,-0.19157,0.523059,-0.376364,-0.325922,0.060563,0.562538,1.55963,2.2839,-0.15924,-0.466107,1.49814,0.495605,0.30186,-0.994538,-1.61119,0.000326342,-0.991722,-0.339673,-0.754367,-1.50902,-2.00847,0.0343557,0.820582,-0.229159,-0.794583,-1.01128,-1.63136,-1.30222,0.212643,0.55454,0.254185,-0.961921,-0.545628,-0.198012,-1.73943,-0.268733,-0.579308,-0.798884,0.243347,-0.459971,-0.476065
0.578524,0.641116,-0.763993,-1.08063,0.936456,2.77952,1.66081,-0.688535,-0.0893032,0.0722147,-0.695834,-0.40395,-1.00219,-0.223716,2.35122,1.90874,1.28604,-0.140182,0.698204,0.376075,1.10025,1.15992,0.193948,0.116229,0.148618,-0.240644,0.534989,-0.00503678,1.60491,2.5481,-0.331914,0.171956,1.5846,0.472735,0.276424,-0.589914,-2.11929,-0.963704,0.130383,-0.161128,-1.54268,-1.80375,-0.569169,0.274789,0.327542,-0.326714,-0.307535,-1.9788,-1.63467,-0.775906,-0.312419,0.978762,-0.387787,0.324505,-1.25899,-1.18975,-0.120633,-1.38428,-0.262847,-0.630059,0.300539,-0.1488,-1.76907
-1.41683,0.12174,-0.503587,-0.0792088,0.290253,2.73398,1.35475,-0.834349,0.997054,0.35418,-0.710869,-0.579591,0.0656947,-1.22872,2.24106,1.77142,0.26955,0.756967,0.88423,0.637111,0.786217,1.51015,-0.333304,0.247513,0.445796,-0.113523,0.157551,-1.03039,2.19174,1.64598,-0.0977706,0.751256,0.692649,1.86007,-0.599571,-1.02751,-0.925938,-0.898284,0.447397,-1.75393,-0.719239,-1.39214,-1.32216,0.289709,0.480015,0.0433693,-1.77369,-1.40712,-1.5359,-0.436215,-0.315799,0.859438,0.0720217,-0.433068,-0.424489,-1.59589,0.175037,-0.338447,-1.4097,-0.226539,0.0960118,-0.910494,-0.404373
-0.822899,0.127916,-0.592651,0.0203236,-0.453007,2.83145,0.390924,1.27691,-0.373529,-1.32118,-0.677507,-1.53934,-0.284633,1.24572,2.32544,1.23135,0.965823,-0.439029,0.222261,0.802266,0.894809,1.27823,-1.08651,0.753874,-0.146364,0.444317,0.176761,0.575718,0.705111,2.33181,0.0102228,0.859109,1.09649,0.992643,-0.0652714,-0.494338,-1.22317,-0.550025,0.139271,-0.1774,-2.18877,-0.515592,-0.547845,-0.329637,0.911811,-0.427487,-0.798693,-0.584147,-1.77214,-0.823888,-0.265489,1.02128,0.538157,-1.32648,-0.79158,-0.8829,-0.523318,-1.07789,-1.29352,-0.753648,0.738725,-0.132287,0.155148
-0.669645,0.505655,-0.993909,-0.164287,-0.598222,3.03379,-0.0494823,-0.118512,0.0396203,0.411337,-1.34166,0.127391,-0.104959,0.755608,2.54094,0.888041,0.804361,0.28516,1.73973,0.175592,-0.119573,0.674045,0.297528,0.783023,0.472473,-0.328249,0.400151,1.13964,1.00761,2.26121,0.532434,0.191881,0.901782,1.08006,-0.0444708,-0.253367,-1.28254,-0.902506,-0.114156,-1.50287,-0.428079,-0.635542,-1.35305,-0.277061,0.725371,-0.484034,-1.26869,-0.912787,-1.77556,-1.40019,-0.934058,1.0058,-0.188052,0.376525,-1.57552,-0.022864,-1.08366,-0.537598,-1.30874,-1.59412,0.840402,-0.137591,-0.143391
1.2082,-0.313199,-1.72466,0.101675,-0.221643,2.92727,0.706855,0.0210594,0.132293,-0.573077,-0.0931739,0.00693866,-0.686849,0.712966,2.54337,0.338841,1.83138,-0.31835,1.64977,0.570639,0.0609318,-0.576353,0.796159,0.381302,0.318605,0.145047,-0.170915,-0.859086,1.71555,2.32694,-0.537736,0.0652751,0.521139,1.19403,-0.707017,-0.822831,-1.02109,-0.0715893,-0.292856,-0.944067,-0.860029,-1.49885,-0.41992,-0.325249,1.28694,-0.448317,-1.19618,-1.16658,-1.05775,-0.949616,0.319193,0.880811,-0.558148,0.255495,-1.36051,-0.842192,-0.982484,0.286239,-1.17717,-1.95542,1.36262,-0.81038,0.55004
-0.175454,-0.0804796,-2.52423,0.237556,-0.184544,3.11257,0.287128,0.451934,-0.178875,-0.0214489,-1.08428,-0.0945045,-0.45088,0.439195,3.13414,-1.04162,1.34535,-1.52456,-0.321991,1.67435,-0.340073,1.37384,0.0393561,-0.129426,1.04731,0.171649,-0.353325,1.351,1.3459,2.0253,0.914735,-0.466089,1.41988,1.25564,-0.12471,-0.418587,-0.478765,-0.36245,-0.606346,-0.42384,-0.944938,-0.921777,-0.885649,0.760263,0.633949,-1.93094,-0.466412,-1.50731,-1.6892,-1.47168,0.129279,0.955436,0.0120725,-1.41665,0.591875,-0.842604,-1.84422,0.243828,-1.80399,-0.212848,0.0558214,0.505997,0.00540042
-0.576737,-0.0832266,-0.883055,0.282808,1.01449,2.92422,0.107838,0.347201,0.251941,-0.115918,-0.346091,-1.26205,-0.739025,-0.93471,3.08744,0.482113,-0.636342,-1.80521,1.23038,0.484195,1.40906,0.840253,0.0696621,0.828784,0.521555,-0.654919,0.890738,-0.512488,0.934678,2.54106,-0.906697,-0.58737,1.13801,1.46404,-0.389115,-0.139948,-0.411617,-1.14999,-0.0084015,-0.211056,-0.508659,-0.796593,-0.672442,0.0160356,0.943004,0.311188,-1.71327,-0.416652,-1.70671,-1.14129,-0.665738,1.35719,-0.450799,-1.37214,-0.536339,1.08134,-1.24368,-0.89199,-0.343293,-1.15092,-0.271169,0.386047,1.03558
-1.69001,-0.451033,0.946504,-0.750399,0.568757,3.13802,-0.671147,0.724133,1.00214,-0.698105,-0.11383,-0.221077,-0.322606,-0.585989,3.20267,-1.10251,-0.363654,-1.27511,1.78744,-0.218231,0.879966,1.46443,-0.178383,0.708715,0.125418,0.742732,-0.0843859,0.314144,0.720603,2.78582,-0.461887,0.454212,0.0917651,1.79941,-0.511908,0.150464,-0.582949,-0.800569,0.530132,-1.13611,-0.51205,-1.23482,-0.47116,0.779011,0.148574,-0.726223,-0.11939,-1.30478,-2.08855,-1.01928,0.267546,-0.332468,1.00851,-0.296629,-1.02366,-0.9118,-0.190002,-0.200807,-1.63352,-1.68466,0.92868,-1.02997,-0.00101859
0.436295,-0.522075,-1.2089,0.0685331,0.0298423,2.9871,0.37692,1.16076,-0.676912,-1.3511,-1.12667,-0.523249,0.36578,-0.140719,2.97332,0.372878,-1.18198,0.923886,0.667111,-0.865096,1.29805,1.21128,-0.0113053,0.449378,0.498018,0.0549334,0.0989013,1.14634,0.393157,2.62117,0.741974,0.220183,0.539776,1.23562,-0.957146,-0.888839,-1.19239,0.191375,-0.0591604,-0.492802,-0.339007,-1.51297,-1.12245,0.369745,0.315841,-0.591927,-0.176679,-0.62765,-1.62021,-1.64841,-0.234417,-0.103092,1.24136,-0.362507,-0.658859,-1.65829,-0.352978,0.037947,-0.857013,-0.178887,0.362736,-0.832729,0.295464
-0.0780029,0.0752446,-0.375499,-1.08672,-0.354761,3.03416,-0.0159061,0.21583,-0.0713199,-0.670222,-0.414917,-0.932173,-0.959518,1.18783,2.67798,-0.0670089,1.19147,-0.320908,1.63601,-0.279715,-0.503319,0.559405,1.28888,0.41137,0.263565,0.534924,0.142595,1.31152,0.339193,2.48928,0.397802,-0.0119173,1.02488,1.06265,-0.469619,-0.482443,-1.71507,-0.258139,0.260956,-0.748173,-1.2861,-0.990321,-0.864528,-0.49311,0.906341,-0.32908,-0.928646,-0.90889,-0.924074,-0.787798,0.0726396,0.0684203,0.996093,-1.26467,-1.10911,-0.258355,-0.849409,-0.156709,-0.538739,-0.408351,0.490081,-0.535697,-0.420825
0.439703,0.187938,-0.477906,-0.636298,0.882449,2.86245,-0.707688,0.848982,-0.0789768,0.43708,-1.03403,0.159864,-1.16154,0.583179,2.45291,0.189973,0.802462,0.528349,1.48564,1.16826,-1.19512,0.857624,-1.01993,0.83353,1.09347,-0.754476,0.627048,-0.09888,0.345149,2.59949,-0.578923,-0.716311,1.78616,0.617478,-0.627932,-0.584985,-1.47077,-0.472089,0.133888,-0.326847,-1.37892,-1.2538,-1.02755,-0.194635,0.682802,0.372976,-1.01677,-0.827103,-1.09961,-1.0952,0.405439,0.263068,0.485868,-1.12957,-0.794283,-0.724297,-0.541461,-0.304754,-0.490618,0.0960772,0.148382,-0.0772977,-0.615119
0.364019,-2.097,0.731382,0.0895718,0.547832,3.06961,-0.715396,0.829344,-0.720236,-0.324223,-0.0555722,-0.255383,-0.339496,-0.474369,3.02405,0.787008,-0.228973,1.65686,0.168357,1.00617,0.811146,-0.792938,0.772076,0.667515,1.10133,-1.9196,0.992551,-0.779972,0.880476,2.85517,-0.43416,-0.456124,1.43405,0.515404,0.915046,-1.24015,-1.10728,-0.238099,-0.275095,-0.524614,-0.887382,-1.00451,-1.4186,0.574878,0.257828,0.14545,-0.850015,-1.65939,-0.605841,-2.11064,0.393099,0.315787,0.8975,-0.805251,-0.837998,-1.40477,-0.373302,-0.918961,-0.385542,-0.517324,0.286866,0.200759,-0.6402
0.588797,-0.521641,-0.297063,-1.03771,0.106876,2.98166,1.18119,0.383257,-0.66626,0.00101052,0.22853,0.102405,-0.368773,0.76101,2.84161,0.361788,0.903416,-0.0145706,1.08231,0.773251,1.48291,-0.653695,0.474408,0.889714,-0.731163,-1.69659,0.503972,-0.363421,0.710345,2.79903,-2.09367,-0.321733,1.53256,0.288673,0.228383,-0.581932,-0.847034,-0.774368,0.108549,-0.2034,-0.908825,-2.13932,-1.09134,-0.159945,1.01798,0.00690904,-0.654533,-2.55442,-1.23457,-1.16436,-0.23521,0.552709,0.454496,-0.352395,-1.02759,0.240894,-0.756377,-1.16035,-0.602237,-0.698903,1.00219,0.0457143,0.933151
0.495388,0.316023,0.0579133,0.00609892,-0.573776,3.03329,0.557182,0.229576,0.0606844,-0.786105,0.0676783,0.0072507,-0.749635,0.0312417,2.80253,-1.77536,1.17034,0.398084,1.17875,1.03066,1.2366,-0.49547,1.03714,-0.443333,0.691336,-1.58311,0.730648,0.472692,0.23285,2.68938,-0.151929,-0.286157,1.58222,-0.0143838,0.513152,-1.13228,-0.463068,-0.880809,-0.133431,-0.826171,-1.12217,-1.52398,-0.727833,0.322755,0.457681,-0.825992,-0.997729,-1.27829,-1.22102,-1.18824,0.0910099,0.642268,0.684279,-0.0163963,-0.924432,-1.03513,-0.282342,-0.790861,-1.18742,-0.931908,0.34347,-0.326561,0.070355
0.122874,0.249076,0.8134,0.58544,0.0408774,2.85312,0.74663,-0.571473,-0.562195,-1.23252,-0.981562,-0.155884,-0.506271,-0.677699,2.71436,0.942367,0.0534784,1.1817,1.21366,0.362403,1.00404,0.313618,-0.332917,1.19935,-1.53567,0.215647,0.699159,1.246,0.252707,2.36461,0.354306,-0.610998,1.09418,0.378873,1.05133,-0.501766,-1.57968,-0.204908,0.291644,-1.66972,-0.236932,-1.80734,-1.15085,0.344852,0.526036,-0.258524,-1.15851,-0.39314,-1.94475,-1.14112,-0.731569,0.49046,0.946649,-1.25446,-0.959133,-0.63984,-0.85023,-0.513167,-1.17444,-0.203318,0.892245,0.291956,-0.837586
-1.02611,-0.832202,0.651313,0.470599,0.0365333,2.97793,0.482843,0.590257,-0.405607,-0.508347,-1.14126,0.216409,-0.53487,-1.19453,2.89717,-1.94637,-0.430187,1.4045,0.537606,0.919507,1.60211,0.860838,-0.241453,-1.23387,0.933894,-0.0849046,0.317907,1.30731,0.248979,2.57454,0.0634903,-0.0101368,1.43987,-0.0593846,0.189828,-0.041184,-0.737079,-0.468557,-0.83952,-0.987401,-0.38063,-0.531683,-0.866357,0.187336,0.407308,0.0528302,-0.930647,-1.36295,-2.92736,-1.17023,-0.664318,1.37732,-0.918657,-0.779033,-0.483038,-0.468196,-0.411672,-0.385923,-0.0720889,-0.605669,0.645393,-0.159099,-0.464206
-0.704912,0.442969,-0.667597,1.00066,-0.356971,3.1371,-0.435632,-0.324985,0.315627,0.676244,-0.52292,-0.558306,0.312523,-0.578545,3.17002,-0.405115,-0.532099,0.527913,-0.136213,2.23176,0.0903553,0.689077,0.871291,-0.982302,1.26184,-0.679964,1.34411,0.669106,0.719984,2.87347,-0.578492,-2.02103,1.44785,0.717666,1.37836,-0.176363,-1.42313,-1.74222,0.114722,-0.707068,-0.574291,-0.446502,-1.77147,-0.129653,1.06111,-1.11792,-0.733239,-1.05948,-1.3722,-1.87738,-0.896594,1.25463,0.967069,-1.06776,-0.63549,-1.8488,0.188747,-1.13801,-1.64256,0.178444,0.302357,-0.135454,-0.30189
-0.0100199,0.194834,-0.193179,0.0152905,0.135737,3.39478,0.29085,-0.528878,-1.03903,-0.125665,-1.24106,-0.454374,0.353259,0.698382,3.21466,-1.26295,-0.941455,-1.17194,1.22319,1.89534,0.0637629,1.00491,0.417829,-0.281981,1.71911,-0.508914,0.86393,0.607193,0.214689,2.65023,-1.17719,-0.364314,1.78558,1.2758,1.79835,-1.57944,-0.626329,-1.21044,0.398196,-0.718989,-1.35945,-0.90502,-1.50328,-0.0701561,0.986268,-0.678268,-0.293613,-1.02349,-1.70913,-1.42556,0.621763,0.140208,1.05243,-1.10994,-0.704989,-1.79682,-0.533502,-0.228252,-1.09248,-0.475952,0.627443,-0.123576,-0.406216
-0.514069,-0.347754,-0.680386,0.0902542,0.0247677,3.02493,1.13223,0.461127,-1.25897,-1.32067,-0.0425991,0.602049,-0.688559,0.114287,2.92013,-1.00552,0.508028,-0.60794,1.43388,0.220643,1.46382,-0.302807,0.926673,0.0601125,0.800259,0.347807,-0.786391,1.28938,0.216095,2.54913,-0.713122,1.01854,0.945724,0.438064,1.30219,-2.19548,-0.6126,-1.24894,-0.0598586,-0.621858,-0.277895,-1.12545,-1.20499,0.824399,0.0409709,-0.45652,-0.256561,-1.59305,-1.61546,-1.06533,0.143726,-0.455613,1.07898,-0.0140622,-0.825863,-1.79355,-0.248407,-1.19692,-0.503665,-0.520078,0.329358,0.423604,-0.148268
-0.739508,-0.437141,-0.331477,0.18321,-0.78707,3.13874,0.506384,1.3236,-1.58814,-1.11047,-0.49348,-0.107671,-0.516673,-0.232938,2.89237,0.00332438,1.80842,-0.003014,1.09744,-0.728836,0.34165,1.76717,-0.139288,1.02803,0.0607636,-0.558116,0.761277,0.66898,0.358649,2.6386,-0.967894,-0.40063,1.82821,0.161459,0.770306,-1.20807,0.0117047,-1.30178,0.364304,-0.81572,-0.828959,-1.41088,-1.25014,-0.410786,1.02939,-0.682882,-0.389311,-1.56569,-1.50906,-1.11664,-0.0953244,-0.17162,1.12734,-0.704717,-0.849105,-0.234746,-0.972756,-0.509915,-0.412769,-0.528248,0.474061,-0.487453,0.727936
-0.241653,0.311779,-0.585279,0.614758,0.571981,2.76423,0.573713,0.765,0.0862845,-0.293692,-0.239958,-0.156891,-0.545727,-0.839786,2.93789,0.757985,0.14681,0.366066,1.09887,-1.0755,1.50727,1.141,-0.270916,0.531816,-0.590922,0.531544,0.763261,0.564333,0.204763,2.56944,0.0825606,-1.33225,1.55278,0.171393,-0.0215263,-1.96492,-0.696052,-0.611495,0.218415,-0.696173,-0.951,-1.39446,-1.20208,0.736585,0.229204,-0.499913,-0.8401,-0.680588,-1.25892,-1.88265,0.202517,-0.130237,0.856158,-0.585281,-0.37594,-1.11574,-0.421925,-0.798335,-0.421065,-0.999006,0.528167,-1.27402,0.0934811
0.840898,0.218207,-0.490801,-0.980112,-0.473484,3.11984,0.262402,-0.388417,-0.278379,-0.341985,-0.612877,-0.866137,0.493559,0.459837,2.72544,1.15042,0.990073,0.696103,-0.54934,-0.4414,0.687884,1.65904,-0.264387,-0.206781,-0.305489,0.774448,0.517649,0.95743,0.0807472,2.46026,-0.972272,-0.46794,1.85117,0.350926,-1.18637,-1.28885,-0.670187,-0.501123,0.0980893,-1.02754,-0.748149,-1.83838,-0.77639,0.525559,0.408752,-0.125495,-0.644183,-1.12637,-1.80214,0.036826,-0.0534606,0.134776,0.546497,-0.746079,-0.560395,-0.713597,-0.407533,-0.611594,-0.740619,-0.78172,0.353384,-0.193245,0.597094
