sbt1_1956,sbt1_1957,sbt1_1958,sbt1_1959,sbt1_1960,sbt1_1961,sbt1_1962,sbt1_1963,sbt1_1964,sbt1_1965,sbt1_1966,sbt1_1967,sbt1_1968,sbt1_1969,sbt1_1970,sbt1_1971,sbt1_1972,sbt1_1973,sbt1_1974,sbt1_1975,sbt1_1976,sbt1_1977,sbt1_1978,sbt1_1979,sbt1_1980,sbt1_1981,sbt1_1982,sbt1_1983,sbt1_1984,sbt1_1985,sbt1_1986,sbt1_1987,sbt1_1988,sbt1_1989,sbt1_1990,sbt1_1991,sbt1_1992,sbt1_1993,sbt1_1994,sbt1_1995,sbt1_1996,sbt1_1997,sbt1_1998,sbt1_1999,sbt1_2000,sbt1_2001,sbt1_2002,sbt1_2003,sbt1_2004,sbt1_2005,sbt1_2006,sbt1_2007,sbt1_2008,sbt1_2009,sbt1_2010,sbt1_2011,sbt1_2012,sbt1_2013,sbt1_2014,sbt1_2015,sbt1_2016,sbt1_2017,sbt1_2018,sbt1_2019,sbt1_2020,sbt1_2021
42528.7,43480.6,37898.6,31281.6,25732,21655.7,19602.3,52541.3,70680.3,70769.5,58664.4,48157.2,39052.9,31161,25271.5,25410.9,47650.8,57836.1,59390,54913.5,48244.9,42296,43666.2,41920,33165.3,26764.3,26221,25747.9,24272.8,26356.2,35242.2,47028.9,40560.2,32944,36718.9,38828.6,30683.1,22898.4,17684.1,15464.8,14643.7,13484.9,11650,9901.53,9045.66,12408.4,15493.9,17411.6,17422.3,15854.5,14107,12176.4,11050.1,15821.2,18297.8,18671.2,18385,17606.8,16164.3,15094,13711.6,13701.7,16059.6,17655,17502.7,17828.7
49529.3,48422.8,41136.4,33384.1,28026,24600.2,23399.3,52947.1,70897,69318,57612.9,44415.2,33865.1,25363.1,19481.4,17024.5,47185.4,61228.7,60307.9,54084.9,47396.2,41175.1,35557.6,35567.5,28945.2,25651.7,24005.4,21363.2,19910.8,18487.8,35163.5,51557.4,45787,40213.2,38248.2,35141.9,27215,20500.2,15054.6,13155.1,14232.5,14598.2,13590.2,12481.9,11150.5,12072.4,14092.7,15167.4,16265,16000.7,14210.7,12123.7,11043.5,14528.2,16436.3,16774.9,16710.4,15775.2,14745.5,13478,12739.6,12141.3,14136.7,18169.8,22846.4,25713.7
46604.3,42988.3,38378.2,32137.8,26928.1,22729.6,20175.5,41356.6,57543.8,61665.9,54843.1,42703,32567.5,24655.3,21820.5,22284,45858.5,57595.6,60801.8,56955.3,50148.2,43318.1,38590.1,39550.4,36222.8,33152.6,30987.2,28269.8,25342.3,22211.6,26663.4,47518.2,44142.1,38668.5,35010.9,36398.1,29315.2,22549.9,17307.2,16286.3,16278.1,14934.1,13268.6,12288.6,11627.7,12077.3,13929,15259.3,15091.7,13910.1,12511.3,11150,13779.3,16810.6,18230.7,17527,15882.1,14809.2,14554.1,14238.8,13589.3,12697.7,14032.2,14996.3,15267,16002.3
56011,53018.6,46275.3,38807.9,34084.8,30535.6,30057.8,61176.1,78191.3,78842.6,67096.1,50864.3,37415.6,28581.6,22780.1,20719.2,53478.6,69449.7,71471.4,65877.3,55682.8,46238.7,45255.1,44519.6,38902.2,33874,32950.3,30994.8,30445.2,30199.5,41077.9,56790.9,50088.7,44365.5,40592.2,44685.6,37895.5,28796,20792.7,18271.6,17350,16280.7,14076.2,12501.2,11513.6,12603,15204.6,17451.2,17595.3,16601.9,15188.1,13722.5,15955,18101,20045.7,20479.9,19667.6,18167.6,17417.5,16523.6,15143.9,14746.8,17571.5,19384.2,19516.1,19992.4
42042,40874.3,34760.8,30278.2,26331.7,22656.9,20103.6,54099.7,72581.1,70305.5,56720.8,42060,31603.9,24493.2,21464.8,21420,48023.8,57262.9,56774.9,53384.7,45738.2,41466.2,40737.7,37949.2,32475.9,29264,26906.8,26307.7,25223.9,23469.1,29702.5,43784.4,38795.9,33473.2,36275.1,38629,29974,22412.7,16915.1,14723,13668.9,12828.5,11466.1,10039.3,9685.37,13331.4,15983.9,16593.9,16685.8,15805.5,14670.3,13250.5,14136.4,15499.4,17029,16370.7,15263.9,15207.2,14749.9,14304.1,13501.8,13258.5,15094.9,16744.5,17047,17624.8
52715.9,49912.9,43682.2,35729.9,29633,24783.6,24389.3,55543.6,76111.2,77877.3,69379.8,57288.5,44739.5,34401.1,28186.4,28407.6,51427.2,64088.9,64922.3,60128.5,50585.6,47306.5,45184.5,40163.8,36059.4,33968.5,31578.6,28727.7,28059,30508.2,35531.7,53373.7,49506.6,43528.6,40866.2,42934.8,33249.5,24710.8,19188.6,16490.6,16397.7,15444.8,13991.3,12880.4,11839.2,11263.4,16522.4,19600.5,20935.1,20370.4,18769.7,16403.9,16401,17827.9,21168.4,23790.3,23224.3,22054.6,21065.7,18993.5,17178.5,16132.9,18478,20923.8,24331.3,26778.4
38486.1,38142.3,35119.7,28100.4,23519.5,19968.3,18808.5,53724.8,74712.6,74715.7,62623.3,48387.9,36500.1,27649.1,22047.6,18988.7,45932,57542.5,57386.6,49709.7,40355.6,40455.8,38483.1,38079.8,32265,27474.4,24591.4,21584.2,22795.6,23035.7,26058.8,41282.7,37038.3,31581,33483.1,39132.7,32148.6,25080.8,19100.1,16682.4,15048.6,13546.1,11953.5,10343.6,9632,9583.85,12865.3,14941.4,15155.2,14047.8,12566.5,11233.9,11888.3,14753.2,16880.1,17371,17036.6,16509.9,16294.2,16124.5,15379.8,15417.8,17794.7,19108.7,19576.7,20017.6
55519,55569.9,49986.7,42128.6,35372.4,30157.7,26957.8,57841.1,75796,77183.7,67181.7,53180.2,41703.7,32954.2,27674.5,24295.6,51665.7,64821,65853.9,62396.5,54942,52337.4,48183.5,43056.9,36702.6,33201.6,30700.4,26646.6,24213.2,25289.1,32473.8,54199.1,49818.9,44480.9,43288.3,41551,30912.3,24684.8,18430.5,16771.5,16267,14776.1,13259.8,12805.1,12255.5,12017.7,16141.2,19445.6,20047.6,18537.4,16686.3,14662.8,15256.2,18051.5,21042.3,21743.1,21012.5,19942.7,18151.8,16637.8,15546.6,15748.6,18162.5,20191.7,20437.6,20759.4
43445.8,44572.6,41498.3,36126.2,31579.5,26604.3,24439.5,59995.7,80275.6,77584.1,66953.2,53186.2,41823,34037.2,28249.1,25858.2,47897.8,55897.1,56959.3,53222.1,48403.1,48180.2,44728.6,45465.7,39515.3,35436.7,31600.8,26797.8,27072.9,29433.9,35162,51136.5,47590.1,40496.1,37655.1,40381,32578,25422.2,19424.1,16306.7,15193.7,13877.6,12006.2,10436.1,9584.92,13302.3,16717.8,18133.9,18221.7,16981,15320.5,13730.1,14125.2,18871.3,21822.7,22191.9,21966.1,20903.8,19867,18440.9,17211.6,16631.4,18400.7,19312.2,19397.7,19846.2
37619.2,38912.8,36527,30359.5,26549.9,22984.8,20834.9,54977.3,74137.3,72026.4,62281.5,48144.6,38804.2,30653.5,26795.4,25090.2,50860.6,61701.2,62791.4,56890,47377.7,44801.4,41352.1,43109.5,35843,31458.8,31792.2,29361,27629.8,26759.8,33297,49974.6,45807.3,41969.6,39202.2,40270.6,32289.5,24476.5,18478.4,16853.3,15260,14071.1,12876.8,11648.4,11248.8,12410.1,14333.8,15207.8,15297.2,14295.5,13142.8,12054.1,13323.6,16245.5,17559.2,16832.3,16119.6,15392.8,14808.9,14430.1,13448.7,12858.9,14305.7,15715.5,16964.3,18300.4
36133,41294.5,37208.9,29623.8,23586.2,19251,17057.3,53009,73887.7,73191.4,60394.6,44472.7,32786.6,24375.5,19927.4,18055,42835.5,55631.1,58496.7,55320.1,47958.6,40345.4,37148.1,38025.7,32111.8,28355.9,26399.9,23307.9,20847.5,19244.6,25038.7,41648.8,38474.6,31653.9,27808.4,33463.7,28974.5,22712.3,16897.4,14750.7,13376.5,11639.6,10115.1,8554.64,7635.12,7522.11,11648.2,14334,14652.3,13447,11452.1,9514.13,9061.69,11504.7,13872.7,14287.2,14111.1,13965,14032.7,13780,12779.7,11786.2,12358.5,15080.8,16294.8,17112.3
46961.4,49953.8,45269.3,36353.1,29012,24812.2,26538.8,53958.5,68951.5,70930.3,64105,50276.5,38797.6,29702.9,24981.4,23131.5,55752.7,71453.5,76012.6,72226.8,61707.5,55687.7,52150.4,48286.1,37972.4,32460.3,30825.3,28848.4,27985.9,27025.3,32742.1,51622.6,46268.1,40651.5,37362.3,41255.4,33514.5,26301.2,20620.5,18443.3,17382.3,15894.5,13920.4,12588.5,12231,13724.6,15547.8,16807,17307.4,16582.6,15803,14500.3,14807.4,18702,21873.5,21817.8,21180.4,20304.6,19750.6,18634,17079.6,16509.3,17750.8,19653.8,20902,21939.9
43486.7,45179.3,41202.7,33425.3,27333.8,24459.2,22294.5,51515.1,70648.8,71184.8,60264,45564.5,34269.4,26136.1,21120.4,18440.4,46373.8,58366,56811.3,52541.4,47235.3,46890.4,45836.4,42452.9,34667.7,31707.7,28969.8,25077.6,25495.4,25086.8,27690.2,45251.2,40017.1,32923.1,35464.2,40447.7,32739.5,23444.6,17400.4,15192.2,15486.1,14598.5,13133,11811.3,10975,11732.1,15808.7,19472.3,19996.4,19377.6,18236.5,16675.1,15786.7,18356.4,20881.7,20859.9,20144.1,19453,18442.6,17449.7,15973.8,15168.4,16595.4,18901.6,19736.9,20452.9
49498.3,49567.1,44689.2,39070.5,34203.1,30712.9,27259.8,63869,87566.9,87067.3,74678.7,58654.6,46060.7,36929.8,31606.9,30288.4,53131.4,68074.5,70069.9,62520.1,52203.2,46450,49054.9,47127.9,40644.6,35042.9,34979.3,32287.4,28488.6,27895.6,45305.1,62810.7,56996.7,49973.8,45477.1,46794.2,38115.1,29806.9,24657.8,21645.7,20131.2,19311.4,17461.8,15216.8,13914.7,16689.9,19944.8,21461.4,21041.8,19194,17057.7,14906.6,14488.3,18226.5,21453.2,22377.9,21613.5,21026.7,19836.8,19475.8,18097.8,16841.9,17564.6,18291.4,17866.4,18475.4
43099.9,42796.5,36847.7,29364.2,25659.7,23773.2,22496.6,51450.8,67659.5,67231,55341.6,43948.4,34005,27585.9,23897.4,22067.8,49502.3,60138.6,58161.2,53096.7,43774.8,37489.4,37912.6,39525.2,33156.2,30512.3,28171.4,26142.4,24054.5,22378.2,26191.2,42898.2,36209.4,29481.6,31139.6,34173.9,27787.6,20836.2,15724.6,13671.1,12450.2,11229.4,10234.3,9594.87,8959.38,9648.05,13489.7,16009.9,16325.1,15529.6,14086,12790.6,13802.9,16297.8,17888,17909.2,18281.5,17928.9,16859,15188.5,13661.9,12839,14462.5,16829.9,17574.6,18238.6
37984.7,39403.2,36220.7,29402.3,25164,21295.9,18522.3,43924.8,61448,62496.6,52502.6,42289.4,33525.6,26358.6,22131.5,19393,44848,55078.8,53028.2,48694.7,40685.6,35588.1,34593.5,37246.5,32632,26959.3,22705.8,20649.8,20260.5,21830.7,25257.2,39506.3,34370.8,30253.7,34295.5,36408.2,28109.8,20419.4,14636.3,13029.9,12101,10375,8418.03,7372.28,6569.33,6625.27,9578.39,11459.6,11269.8,10880.9,9853.6,8461.86,7990.05,10410.5,12006.3,12158.9,12070.6,11494.4,11453.8,10693.1,9455.83,9119.1,10620.4,11525.8,12910.7,14416.8
44552.1,42346.6,38160.8,31370.6,27299.3,23799.8,21269.9,55614.6,75802.1,75594.2,64999.1,49554.2,36667.1,28876.6,24158.2,20644.6,48312.5,59183.4,61497.2,56215.8,53279.3,50608.7,48786.4,48046.2,38567.7,33732.8,30238.3,27398.1,26993.8,25681.7,33796.6,53934.5,47730.3,40990.3,40685.4,39812.1,29776.7,22758.7,17130.9,14961.4,13983.6,13313.4,12455.6,10908.8,9502.35,9475.36,13857.2,18854,20128.8,18862,16824.1,14705.3,14910.7,16761.5,20591.7,21440,20710.4,19052.8,17865.1,16046.9,15190.5,14688,16402.7,17060.3,17512.1,18324.1
42779.9,46929,44760.3,37846.8,32087.1,27725.4,25088.6,56161.7,72876.9,72763.8,61445.1,46879.5,36146.9,27761.7,24758.3,22480,46674.3,59485.6,61630.6,56523.5,49438.7,46112.2,42001.4,37807,33162.6,29210.8,27661.5,26192.1,25361,24973.4,39234.5,56617.4,50746.4,43047.7,43414.4,42324.3,31868.2,24778.6,18564,16647,15478,14027.4,12147.5,10506.2,9224.97,11506.2,14736.4,16064.6,15728.6,14899.5,13313.3,11722.1,12269.6,15044.6,17601.6,17506.9,16580.1,15310,14366.7,13774.6,13268,14645.2,17605.1,18782.9,18779.6,19137.9
55458.9,53780.1,49814.5,46065.2,41587.7,36946.7,36091.8,70628.1,88427.4,83090.3,67206.6,52781.5,41450.1,32801.5,28092.2,25379.4,51096.7,63069.2,62406.7,54317.3,53707.4,52603.9,49493.4,47582.7,40228.1,34878.1,33499.8,31749.4,29281.4,26023.4,36967.7,55168.2,48267.2,40359.1,44421,44743.4,34628,27167.2,21379.5,18091.7,16446.7,14312,12535.1,11536,10460.8,14443.4,17759.8,19494.4,18929.7,16656.2,14127.6,12473.7,12533.1,17542.4,21544.6,21674.1,21091.5,19557,17699.2,15756.1,14856.4,14279,17990.5,21140.2,23513.4,25039.2
54761.3,53443.9,47993.4,39515.2,33758.4,30188.4,29232.9,54730.1,71633,69646.5,59080.7,45580.5,34607.1,26916.3,22572,21151.3,48372.2,62555.3,68469.5,67216.2,58538.9,51446.9,46718.8,47870,41180.4,35408.3,33018.4,30530,28853,27870,36819.2,54372.9,50840.2,44219,43603.1,41649.5,33292.2,25666,19336.1,16224,14150.8,13181.6,11526.5,10032.8,9295.17,12095.7,15431.5,16629.1,16650.2,15284.8,13512.6,11774.1,11050.9,15286.2,18182,17346,17007.3,15939.9,14957.5,13734.1,13371,13475.9,16869.3,19523.1,21169.1,22401.5
45825.1,44292.1,37226.2,29005.7,23784.6,21633.3,20498,56542.6,75490.6,73847.9,60956.1,45560.9,33734.5,25957.1,21507.7,18871.9,47317.2,63903.4,64153.5,56063.3,44434.3,44388,42623.3,41079.4,33063,29206.4,30690.8,29566.5,27301.9,26276.6,29435.6,47379.2,43508.6,38950.5,40355.1,40570.5,32066.6,24184.3,18222.6,15012.4,14040.8,12940.3,11247.9,9993.01,9178.46,9362.46,12614.7,14001,14073.5,13801.8,12487.1,11180.2,10684,16556.7,19376.7,18844.1,17487.8,15939,15163.9,14029.2,12812.5,11843.2,12025.1,15343.6,17865.9,19478.8
48214,45244,37845.9,28303.9,23143.3,19585.9,16752.2,43067.2,58823.7,56301.3,47069.2,35056.6,27817.1,22501.5,18649.4,17980.3,42433.6,55737.4,56153.9,47997.3,44203.4,39498.2,36206.6,36916.2,29124.2,24368.4,23490.3,22857.2,22677.1,22415.6,26577.2,41366.6,34154,27761.8,26341.6,33834.7,29298.6,22237.8,17551.4,15373.4,13775.8,12743.1,12753.7,12241.9,11238.9,14739.4,18800,20485.7,20330.4,18813.4,16390.6,14710.8,14786.4,21160.3,24413.9,24468,23737.3,22808.9,21306.5,19762.8,17900,17297,19963.4,21438.6,22231.4,22950.3
55987.1,62786.4,59343.4,50980,43634,41125.2,38762.7,74893.4,93316.1,89763.9,75858.1,58817.8,45937.5,37505.7,31438.1,30879.1,72621.1,90469.9,88985.7,77266.3,66909.7,58429.7,53773.9,49388.5,39885.1,35168.3,35381.3,33036.7,32699.3,36854.9,40677.9,56834.3,51223.2,43461.4,46488.7,49000,39635.4,30190.3,22648.2,18917.9,18534.9,17408.9,15396.1,13407.6,12257.7,14657.9,20948.6,23707.1,23197.3,21825.7,19323.6,16438.9,18449.9,21139,25126.5,25209.3,23468.9,21090.2,20127.3,18809.7,17406.9,15810.9,17665.3,19390.8,22275.6,24494.9
53788.6,54765.9,51288,44855.9,38364,33772.2,31081.9,58613.2,82046.6,86211.7,73895.8,58260.2,46218.3,36166.4,32120.3,30031.7,62936.6,80449.8,83724.7,76461.8,62669.5,61274.1,58385.1,53137,44102.6,38170.4,34661.9,29335.4,27344.6,29929.5,45071.4,57852.1,48998.4,39854.5,42589.5,46447.1,38720,29835.7,22792.5,19036.4,18750.1,17573.1,15616.6,13903.5,12532.8,13751.5,16945.6,19630.5,20026,18475.4,16162.3,13752.1,15290.3,17041,18746.1,21614.5,22481.8,21495.1,19473,17069.2,15541.3,14888.4,17222.6,19232.5,20577.6,21946.5
42394.9,45829.5,42279.2,35041.6,29340.2,24044.8,20611.3,44741,61780,64385.3,54001.9,40826.5,31219.3,22868.1,18224,15670.2,44310.6,59652.9,62095.7,56921.8,49968.7,47323.2,43987.1,40289.5,36086.3,31591.3,27352.1,24274.6,22414.5,21316,35563.1,50087.6,45596.9,38735.8,35508.3,40195.6,32133.7,24244.9,18092.8,16237.9,15450.1,15092.9,13466.8,12492.1,12150.9,12651.1,15032.7,16037,15893.9,14817,12973.3,11625.4,11750.6,15718.4,17342.1,17194.6,18003.4,17669.8,16699.3,15244,13744.3,13568.9,14046.8,18075.3,21486.3,23653
50149.9,48629.4,41426.3,35658.3,30933.9,27168.6,25302.1,57188.8,74497.3,71520.2,62099.3,49425.1,38435.7,28722,22912.5,24351.3,53658,68620.5,69348.9,65981.3,61719.8,57689.8,54335.5,49520.8,40593.3,33255.5,33330.9,32109.1,29567.5,33211.2,42469.2,58672.2,50357,43958.6,46140.4,46786.1,36354.1,26948.5,20060.6,17535.9,17560.3,16831.3,14925.7,13366.6,12735.2,13785.5,19392.6,22542.9,22467.7,20736.2,18438.4,17212.8,16999.4,20820.6,22865.5,22519.6,22136,21573,21425.2,20122.6,19169.5,18599.9,21129.1,23235.1,23924.9,24612.6
47687.9,46544.3,39393.8,31676.2,26401.4,22075.8,20940,53815.7,73686.8,72070.7,61656.1,46696.2,35037.4,26540,22447.8,21580.3,43482.5,54102.4,55394.4,51280.9,44003.5,37813.3,36360.8,34947.9,29046.4,23661.6,24779.8,24797.9,25491,26083.9,32005.2,42510.2,36172.9,30638.9,35760.2,39820.7,31328.9,24167.3,18655.9,17347.8,16823.6,15684.9,13696.8,11943.7,10508,10670.1,13715.5,15465.6,16321.3,15594.2,13998.4,12566.4,12671.5,13331.8,16059.1,17369.5,17361.5,16593.6,16604.8,16129.4,14612.4,14300.8,17197.8,18653.2,19262.5,20045.2
56492.7,51593.9,43522.8,35381.4,29005.6,23642.6,20450.2,50907.6,67280.6,66575.7,57555.4,45607.5,35267.8,27828.9,22035.2,22149.4,50720.3,62468.9,60929.9,54442.7,44887.1,45459.3,44344.5,42480.1,34019,30681.4,28850.2,25653.8,22548,22111,36536.9,52719.5,45301.8,37319.9,40695.1,43106.3,33293.1,24774.9,18227.9,15821.6,13925,12552.8,11135.9,10325.5,9426.95,10757.3,16565.7,20115.2,20465.5,19358.8,17201.2,15032.9,15132,15808,19171.2,20459.6,20799.9,20753,19916.8,18419.9,16245.8,15498.7,18322.3,19726.4,21048.1,22190.6
58526.5,55977.8,49542.4,42673.5,35837,29143.6,28463.2,78228.6,104099,99183.3,81217.8,61230.9,47595.1,36188.7,28899.2,27656.5,64421.7,81083.1,80309.4,67788.7,54811.2,52382,54262.8,55284.1,49040,44356.5,40545.5,34994,28830.1,29022.6,35303.3,60038.5,58079,50818.1,52248.5,50255.4,39669.6,31437.8,24475.8,20966.9,18675.3,16256.1,14321.1,13235,12752.3,13180.1,18028,20676.5,20713.6,18583.1,16142.8,13739.6,13532.7,15507.8,21212.7,23005.5,22898.2,21621,20953.8,20438,19014.6,17747.2,20828.3,22874.2,27173.7,29786.6
52075.2,51216,46489.5,37958.2,33071.1,29886.9,27902.6,50502.2,65088.1,66286.4,57529,44840.5,34185,27581.8,23316.1,22294.7,50304.4,62849.8,64578.8,58595.8,49827,44919.5,40710.1,41585.7,35890.6,31466.7,30920,28752.4,27473.4,25118.4,33358.7,53496.9,51283.7,45172.9,42303.5,42420.4,33471.5,24465.1,18933.1,16610.9,15898.1,14462.9,12584.8,11305.4,10459.5,11906.3,14877.8,16895.5,18279.1,17984.2,16256.5,14282.5,13614.5,16560.2,18332.5,19045,18682.2,17935.8,17484.2,17006.8,15980.2,15303.3,19311.4,22339.5,23168.1,23738
49902.2,50437.7,45881.8,36386,30052.9,26092.6,23711.1,57714.4,80196.7,81136.7,67774.2,50809.6,39726.7,31633.7,26084,23584.1,56289,71430.9,71654.2,62729.8,53792.1,48753.4,44712.5,42073.5,37763.1,34011.3,31588.4,28804.5,26222.2,25290,33837,58649.3,55788.3,49762.1,45896.7,46226,35988.3,27036.8,20111.1,17848.6,15728,14165,12438.4,11240.5,9928.07,12916,16774.3,18870.8,18558.4,17293.9,15164.7,13069.7,13336.4,15963.6,18472.8,18207.9,18029,17561.1,17219.1,16355.2,14629.1,13528.7,16771.2,19401.6,21284,22771.7
50196.2,48912.6,41800.3,33383.4,29101.7,26031.1,23374.8,55214.5,72672.3,71966,61828.8,46913.7,35834.5,27615.9,24564.9,25345.6,51886.3,61420.8,62378.6,60818.8,52527.4,47458.3,43484.8,43384.3,35464.1,31734.7,27713.8,23636.6,23150,21174.4,32129.3,49303.3,42231.6,35041.3,35503.7,39252.8,31876.1,23850.8,17704.5,15939.7,15407.3,13647.6,12005.4,10502.9,9333.23,10785.3,14490.8,17783,18279.9,16882.2,14722.6,12647.4,13459,17030.8,19150.1,18421.7,16600.7,16320.8,15694.8,14417.3,12951.2,12159.7,15210.2,17595.8,19954.4,21756.4
56149.5,57872.9,51912.7,41789.9,33764.9,28942.3,25025.6,66830.5,87039.2,92252.8,81522.2,66325.8,52147.2,41033.2,34814.6,34095.3,64749.5,79312.5,78683.7,72423,68014.8,60683.6,55060.9,52130.6,46778.2,41988.9,39523.6,36130.4,33057.4,33156.8,43755.7,60936.1,56430.4,48792.6,45553.6,47026.9,39040,31245.1,24444.8,21748.9,21158.7,19308.7,17465.3,16373.4,15492.9,15634,20156.5,24590,26944.8,25622.1,22516.9,19421.8,17563.7,19717.5,26689.6,29591.9,29483.9,27609.6,24395.3,21109.5,19368.4,18006.8,21820.5,27335.9,30231.3,31582.8
40937.1,43472.8,38975.7,30838.8,24918.3,20447.3,17585.5,54404.5,74459.5,73466.6,63106.8,49436.9,38683.1,31145,25349.8,22980,54829.2,71663.3,73839,64852.2,52928.6,42562.5,41872.1,43211.1,37218.5,33691.8,32181.4,28507.1,25904.2,23996.6,27908.1,47949.4,44269.9,36823.1,38757.7,41180,32567.4,24138,18219.2,15577.7,14170.1,12672.4,11237.6,9927.65,9273.74,10178.5,14023,15733.7,16687.7,15737.1,14072.2,12252.7,11080.8,13750.7,16842.6,16924.2,16830.5,16833,15759.6,14094.6,12804.9,12306.8,14339.4,15460.6,15445.8,15815.6
59555.1,62073.2,55036,45233.5,38212.5,33008.2,35325.8,66196.5,91938.6,97702.2,86537.6,68302.9,53014.1,42096.9,34118.8,30957.3,69976.2,85949.7,87948.4,83660.4,75937.3,63846.2,57641.9,52905.3,44601,38995.8,39236.6,36931.7,33565.1,31048.9,40626.6,66792.5,63945.8,56303.9,50795,51695.4,40866.8,31742.4,24690.5,20932.2,18774.9,16678.5,14346.1,12788.9,12471.8,12599.7,17154.6,20554.7,20544.6,18571.2,16079.2,14463.3,15821.4,18774,20949.5,20673.7,19631.7,17973.5,16304.3,16136.3,14944.9,14511,14951.6,16716.5,16934.9,17636.2
38243.4,39678.2,34976.7,28242.8,23029.9,21944.8,22880,42978.6,60723.3,61337.9,50503,37313.6,27507.8,20319.3,16616.3,16184,41756,53548.6,55069.2,51748.4,44573.8,36518.7,33477,30867.4,25173.8,21980.7,21610.8,19631.9,20581.8,19636.2,21465,37302.9,29857.5,24274.4,28542.7,31706.2,25205.6,19416,14161.3,12288.6,11411.5,10315.1,9194.23,8142.67,7458.09,8736.26,11831.8,13762.3,13649.1,12538.9,11223.3,10237.2,10266,12308.9,14226.6,13965.9,13495.6,12819.6,11955,11818.8,11713.3,11904.1,11791.6,13303.6,13992.4,14891.3
77030.3,74149.1,64451.6,52359.1,45901.6,42089.7,37316.6,64147.8,93588.8,96646.7,83316.3,66532.3,52548.9,42025.4,36684.9,35191,61226.4,73836.8,78426.5,72015.5,60395.1,53201.3,55854.8,53846.9,48864.2,44047.2,41579.5,37715,34286.8,33016.4,49277.5,64483.3,55365.4,52743.8,53239.4,50125.1,40533.9,30642.7,25321,22715.4,21560.2,20737.5,19258.1,17250.5,15395.4,17168.3,20990.4,24038,24441,22283.1,19870,17508.5,18459,23435.5,26566.3,27387.2,27011.4,25636.6,25279.3,23420.5,21741.6,22259.9,22928.3,23945.7,25730.3,27402.4
51784.2,51400.1,45324.5,35309.1,29036.9,26247.9,24837.3,59919.2,85386.1,85574,70691.2,52834.7,39613.8,30748.5,25656.5,23972.6,56742.6,71610.7,73457.2,64426.4,55826.7,54625.7,50940.7,45556.3,37069.6,34723.9,34427.6,32177.1,28928.8,32327.3,35445,57285.9,54351.3,50034.6,46887.9,46578.5,35417,26332.3,19712.2,16903.3,17495.8,16554.1,15169.3,13457.8,12599,15261.4,17651.1,19754.2,20517.1,19293.2,16967.9,14595.7,14880.6,18627,21652.6,21751.6,20934.5,19405.4,18001.9,16051.8,14999.4,14349.4,15078,18579.6,20669.4,22012.7
54943.1,57509.3,52732.6,43419.7,36260.5,30979.6,26631.8,51213.7,71951.3,74378.1,63408.6,47932.3,35791.5,27465,22364.7,20006.3,42796.3,51562,58730.3,58554,52847.2,47205.7,41291.3,36565,30888.6,26812.9,22663.6,21013,20483.5,26463.3,34578.3,46492.9,40383.6,33734.3,35879.9,37490.8,29394.1,22217.6,16762.8,14358.1,15248.6,14603.1,13026.5,11974.8,11754.9,13642.4,15047.1,16492.4,16047.7,14276.6,12328.4,11011.2,11026.2,13400.8,15725.6,16112.3,16251.1,16661.3,16292.4,14983.9,13134.6,11829.3,12588.5,15345.3,16323.2,17322.5
42312.9,46266.3,43249.2,34580.3,28540.8,24558.5,22140,56559.6,75576.3,73647,62547.3,47560,36473.6,28188.3,22826.3,20167.6,46778,57605.8,56809,54207.1,49890,44543.8,41842.8,38981.4,31153.6,28080.8,26412.4,26108,26273.1,28678.8,31671.8,51004.2,49270.7,42960.7,41684.6,43046.4,33460.8,24324.5,17813.2,15135.7,14284.8,13255.3,12004.4,10414.2,9151.32,13145,17186.1,18578.1,18207.5,17113.8,15118.6,13201.2,13243.9,18191.6,20570,19901,18997.6,17993.9,17297.1,16648.1,15517.9,15092.2,16757.5,19640.2,20134.2,20390
43089.7,40793.4,37125.8,30876,26118.5,22534,20118.9,45155.5,59207.2,57079.4,48294.8,36099.7,26622.6,18860.7,16371.1,15804.4,41114.7,53868.2,55830.3,51467.1,42941.3,39488.4,34899.4,38791.5,33235.9,28684.6,27554.9,25103.5,22055.1,21317,22710.9,40225.2,36964.7,32162.2,30535.5,32196,25452.3,19613.2,13879,11674.7,11981.7,11794.1,10935.4,9938.54,9637.65,12072.2,14140.1,15694.7,16352.2,16083.4,14521.6,13000.3,12992.2,15130.4,16256.6,16697.3,16130.9,15802.8,15755.2,14847.9,13704.7,13027.8,13916.9,15241.3,15869.6,16634.7
41099.4,39736.7,33839.6,28781.3,26310.2,24510.3,24695.3,57221.2,73916.9,70122.7,58535.4,43835.8,32797.9,25008.3,20718.1,22735.4,48277.4,59415.4,60435.8,53780.7,46824.1,40081.3,35986,40361.2,35053.6,33087.3,31388.1,27451,24594.9,21571.3,30594.2,48634,45423.8,38585.4,35455.9,40596.7,33133.4,24903.5,18777.5,16044.6,13906.9,12698.6,11460.7,10223,9799.58,12183.7,14448.1,16874.3,16900.5,15454.8,13226.8,11104.7,10535.8,12776.5,17179.5,18382.4,18325.7,17255.3,15907.5,13882.5,12191.3,11630.2,12318.6,15781,17895.5,19426.8
